PO Number,PO Line,Cont Ind,Contract,Cont Type,Invoice Date,Invoice No,Vendor Reference,Date PO Created,Total Cost per Line,Freight Amt,Unit Price,Unit Price less Dist Fee,Dist Fee %,Dist Fee Amt,Qty Paid,MatGrp,U O M,Material Group Desc,Item No,Stock,Description,GL Acct,GL Acct Desc,Fund,Fund Ctr,Fund Ctr Desc,Div Node,Division Desc,Dept Node,Department Desc,Sub-Dept,Sub-Dept Desc,Cost Ctr,Recipient,Unloading Pt,WBS Element,Vendor No,Vendor Name,Vendor Mat Number,Manufacturer Part No,Manufacturer,Manufacturer Name,UNSPSC code,UNSPSC Desc,Purch Gp,Buyer Name,Case No,SQ Cart No,Req No,Req Line,PO Unit Price
4500141633,2,X,MS25276,AROK,5/25/2016,5109412364,1098708826,5/24/2016,244.20,0.00,12.21,12.00,0.0175,0.21,20.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010553,CNS Infusion 1,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010553,INF2BULK,INFUSION 2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160148,2,12.21
4500141633,3,X,MS25276,AROK,5/25/2016,5109412364,1098708826,5/24/2016,9.87,0.00,9.87,9.70,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010553,CNS Infusion 1,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010553,INF2BULK,INFUSION 2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160148,3,9.87
4500141639,4,X,MS25276,AROK,5/25/2016,5109412372,1098709112,5/24/2016,12.21,0.00,12.21,12.00,0.0175,0.21,1.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160567,2,12.21
4500141639,5,X,MS25276,AROK,5/25/2016,5109412372,1098709112,5/24/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160567,1,9.97
4500141646,5,X,MS25276,AROK,5/25/2016,5109412369,1098708847,5/24/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010698,NRS TSICU/CVICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010698,H4ICUBULK,B075 H4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160661,7,9.97
4500141676,15,X,MS25276,AROK,5/26/2016,5109412974,1098788046,5/25/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010694,NRS Med Specialties,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010694,F6BULK,B075 F6 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160981,1,9.97
4500141679,14,X,MS25276,AROK,5/26/2016,5109412975,1098788051,5/25/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010513,WHS Perinatal Unit,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010513,E622BULK,B075 E6 22 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160983,10,9.97
4500141714,3,X,MS25276,AROK,5/26/2016,5109412971,1098788059,5/25/2016,398.80,0.00,9.97,9.80,0.0175,0.17,40.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 --BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161003,4,9.97
4500141730,1,X,MS25276,AROK,5/26/2016,5109412969,1098788585,5/25/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010698,NRS TSICU/CVICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010698,H4ICUBULK,B075 H4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160988,23,9.87
4500141730,2,X,MS25276,AROK,5/26/2016,5109412969,1098788585,5/25/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010698,NRS TSICU/CVICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010698,H4ICUBULK,B075 H4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160988,22,9.97
4500141730,3,X,MS25276,AROK,5/26/2016,5109412969,1098788585,5/25/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010698,NRS TSICU/CVICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010698,H4ICUBULK,B075 H4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160988,21,12.21
4500141731,1,X,MS25276,AROK,5/26/2016,5109412972,1098788570,5/25/2016,39.48,0.00,9.87,9.70,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160989,3,9.87
4500141731,4,X,MS25276,AROK,5/26/2016,5109412972,1098788570,5/25/2016,119.64,0.00,9.97,9.80,0.0175,0.17,12.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012160989,8,9.97
4500141732,1,X,MS25276,AROK,5/26/2016,5109412995,1098788588,5/25/2016,119.64,0.00,9.97,9.80,0.0175,0.17,12.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161000,2,9.97
4500141749,6,X,MS25276,AROK,5/26/2016,5109412994,1098788611,5/25/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161410,1,9.97
4500141825,8,X,MS25276,AROK,5/27/2016,5109413852,1098852973,5/26/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ODSANESBULK,ODS OR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161637,3,9.97
4500141831,17,X,MS25276,AROK,5/27/2016,5109413881,1098847940,5/26/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010687,NRS Nephr/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010687,H9BULK,H9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161764,16,9.97
4500141834,18,X,MS25276,AROK,5/27/2016,5109413867,1098847953,5/26/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010694,NRS Med Specialties,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010694,F6BULK,B075 F6 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161766,3,9.97
4500141836,8,X,MS25276,AROK,5/27/2016,5109413880,1098847932,5/26/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161768,7,9.97
4500141844,1,X,MS25276,AROK,5/27/2016,5109413839,1098847950,5/26/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161827,4,12.21
4500141844,2,X,MS25276,AROK,5/27/2016,5109413839,1098847950,5/26/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161827,3,9.97
4500141844,11,X,MS25276,AROK,5/27/2016,5109413839,1098847950,5/26/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012161827,5,9.87
4500141846,14,X,MS25276,AROK,5/27/2016,5109413875,1098847921,5/26/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162048,4,9.97
4500141847,5,X,MS25276,AROK,5/27/2016,5109413884,1098847925,5/26/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010685,NRS Trauma/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010685,F4ICUBULK,B075 F4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162049,21,9.97
4500141848,10,X,MS25276,AROK,5/27/2016,5109413877,1098847934,5/26/2016,78.96,0.00,9.87,9.70,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 --BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162066,5,9.87
4500141849,4,X,MS25276,AROK,5/27/2016,5109413899,1098847944,5/26/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162067,13,9.97
4500141849,18,X,MS25276,AROK,5/27/2016,5109413899,1098847944,5/26/2016,36.63,0.00,12.21,12.00,0.0175,0.21,3.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162067,14,12.21
4500141853,9,X,MS25276,AROK,5/27/2016,5109413895,1098847937,5/26/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162101,8,12.21
4500141864,16,X,MS25276,AROK,5/27/2016,5109413882,1098847955,5/26/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010703,NRS MedOnc/Transp Un,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010703,E725BULK,B075 E725 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162108,37,9.97
4500141875,5,X,MS25276,AROK,5/27/2016,5109413841,1098847961,5/26/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162188,10,9.97
4500141876,6,X,MS25276,AROK,5/27/2016,5109413868,1098848764,5/26/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ANESBULK,ANESTHISA BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162189,2,9.97
4500141882,2,X,MS25276,AROK,5/27/2016,5109413872,1098848766,5/26/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162206,2,9.97
4500141952,20,X,MS25276,AROK,5/30/2016,5109415090,1098917584,5/27/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010704,NRS Hosp Medicine,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010704,H6046BULK,B075 H6 046,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162499,7,9.97
4500141956,5,X,MS25276,AROK,5/30/2016,5109415096,1098917595,5/27/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162503,1,9.87
4500141958,8,X,MS25276,AROK,5/30/2016,5109415004,1098917597,5/27/2016,149.55,0.00,9.97,9.80,0.0175,0.17,15.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162505,3,9.97
4500141962,19,X,MS25276,AROK,5/30/2016,5109415095,1098917586,5/27/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162523,16,9.97
4500141962,20,X,MS25276,AROK,5/30/2016,5109415095,1098917586,5/27/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012162523,17,12.21
